time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,-0.5972141770655598,1.2488490881348913,17.51657397249448,0.1514783956372474,0.020345482333107512,0.0,-0.5082986263659011,1.6174910834095875,4.892622907581045,0.06964633163079638,0.061433305229060826,0.0,395.13805424551924,397.29241234754465,397.2522006615085,396.994737304388
2.880000000000002,-0.6281709055954521,1.3491290367710733,17.813726568217447,0.155090046438219,0.023581635191017192,0.0,-0.523952903548755,1.7254803958030247,5.011773633889812,0.023740514361523413,0.031463178960991725,0.0,469.77236823772375,467.4439811053011,471.45271145715697,467.89384978216935
2.940000000000002,-0.6602003524134046,1.4564038440883906,18.12092693174418,0.1566421734809893,0.025987541067609143,0.0,-0.5439327432181706,1.850322908866297,5.227130640391669,0.029817099051324604,0.05336717477070665,0.0,498.55919960345244,500.15782139297573,497.7187401248013,498.1633750000275
3.000000000000002,-0.6933184239529905,1.5701774049890782,18.43457213570119,0.15826033807376483,0.029133501204960055,0.0,-0.5602807138393971,1.9422300769565,5.227597146056749,0.020560960673356922,0.050495660984824414,0.0,435.34642336036353,435.10789435679334,436.45076090872976,435.67758810662457
3.0600000000000023,-0.7275880445116221,1.6900968272712005,18.75206475377465,0.16001007292055558,0.03209045868931959,0.0,-0.5823400945887508,2.0550956123405095,5.354757849996098,0.042391287421863946,0.04673985378997742,0.0,475.48876038697085,475.20223453857676,474.5616826157901,476.2348344169363
3.1200000000000023,-0.7631927493845888,1.816567963834309,19.07560636947065,0.1621595809748122,0.034544760294956234,0.0,-0.6047338285233453,2.1607301949217175,5.42945609287736,0.017556567780887964,0.025468385623840073,0.0,461.90475222801535,460.22466582745045,461.8526617058151,459.88989762341913
3.1800000000000024,-0.8001348253203285,1.9491690419547902,19.40217448203352,0.16347244606811717,0.035855402667347214,0.0,-0.6267948980275101,2.2593335964366186,5.455909843233916,0.029366975620021833,0.013377973473701954,0.0,447.33591716995255,446.3501302008817,446.43862332269947,447.4014361344988
3.2400000000000024,-0.8384596486906769,2.0878698072256983,19.731329027467616,0.1647043508728041,0.03653508186457355,0.0,-0.6507599762338273,2.364069894919838,5.515491115840239,-0.010152084769825842,0.006875698887573637,0.0,457.5872848518601,457.0691510473511,459.85789806174574,456.7161952596314
3.3000000000000025,-0.8781308071855988,2.232389476582244,20.061226279370093,0.16397104547513575,0.03772873053614045,0.0,-0.6716919392472325,2.4531568383062172,5.481195375154776,-0.016720563447198397,0.0379058505937244,0.0,427.3544675269497,429.9918408863103,428.61449832094365,428.0558924870917
3.3600000000000025,-0.9192866075116277,2.3830986438986956,20.394323507265934,0.16368473675014883,0.039955708772215104,0.0,-0.7003844450112763,2.5702262055329235,5.621250760364165,0.01217054403477588,0.03548890190915979,0.0,483.11748258730967,482.93570125069033,481.3221132745597,483.5040889464291
